Hogar;Persona;Viaje;Etapas;ComunaOrigen;ComunaDestino;SectorOrigen;SectorDestino;ZonaOrigen;ZonaDestino;OrigenCoordX;OrigenCoordY;DestinoCoordX;DestinoCoordY;Proposito;PropositoAgregado;ActividadDestino;MediosUsados;ModoAgregado;ModoPriPub;ModoMotor;HoraIni;HoraFin;HoraMedia;TiempoViaje;TiempoMedio;Periodo;MinutosDespues;CuadrasDespues;FactorLaboralNormal;FactorSabadoNormal;FactorDomingoNormal;FactorLaboralEstival;FactorFindesemanaEstival;CodigoTiempo
101190;10119002;1011900204;1;4;1;4;1;4;1;-67,78589376;-12,529795;-67,76901876;-12,536483;7;1;;9;18;5;2;18:00;18:30;18:15;30;1;4;;;1,48210391;;;;;0
101190;10119002;1011900205;1;5;2;5;2;5;2;;;;;12;3;;9;18;5;2;19:15;19:20;19:17;5;1;4;0;0;1,48210391;;;;;0
101190;10119002;1011900206;1;6;3;6;3;6;3;;;;;7;3;;9;18;5;2;19:30;19:35;19:32;5;1;4;0;0;1,48210391;;;;;0
101190;10119002;1011900207;1;7;4;7;4;7;4;;;;;12;3;;9;18;5;2;21:00;21:05;21:02;5;1;5;0;0;1,48210391;;;;;0
101190;10119002;1011900208;1;8;5;8;5;8;5;;;;;7;3;;9;18;5;2;21:15;21:20;21:17;5;1;5;0;0;1,48210391;;;;;0
101190;10119002;1011900209;1;9;6;9;6;9;6;;;;;12;3;;9;18;5;2;22:00;22:05;22:02;5;1;5;0;0;1,48210391;;;;;0
101190;10119002;1011900210;1;1;7;1;7;1;7;;;;;7;3;;9;18;5;2;22:15;22:28;22:22;13;1;5;0;0;1,48210391;;;;;0
101190;10119003;1011900301;1;2;8;2;8;2;8;-67,76901876;-12,536483;-69,18615626;-12,55039;1;1;5;11;16;3;1;13:30;14:30;14:00;60;2;5;0;0;1;;;;;0
101190;10119003;1011900302;1;3;9;3;9;3;9;-69,18615626;-12,55039;-67,76901876;-12,536483;7;1;;11;16;3;1;23:30;01:00;00:15;90;3;6;0;0;1;;;;;0
101202;10120201;1012020101;1;4;1;4;1;4;1;-67,7640125;-12,536608;-67,8080375;-12,532338;1;1;2;5;5;2;1;08:00;08:15;08:08;15;1;2;2;1;1,14387994;;;;;0
101202;10120201;1012020102;1;5;2;5;2;5;2;-67,8080375;-12,532338;-67,76690626;-12,536451;7;1;;5;5;2;1;21:00;21:15;21:08;15;1;5;0;0;1,48210391;;;;;0
101202;10120202;1012020201;1;6;3;6;3;6;3;-67,7640125;-12,536608;-68,2307;-12,531564;1;1;1;5;5;2;1;06:00;06:20;06:10;20;1;1;2;1;1,14387994;;;;;0
101202;10120202;1012020202;1;7;4;7;4;7;4;-68,2307;-12,531564;-67,76690626;-12,536451;7;1;;5;5;2;1;15:00;15:20;15:10;20;1;5;0;0;1,48210391;;;;;0
101202;10120203;1012020301;1;8;5;8;5;8;5;-67,7640125;-12,536608;-68,8011875;-12,531725;1;1;5;5;5;2;1;07:00;07:30;07:15;30;1;1;2;1;1,14387994;;;;;0
101202;10120203;1012020302;1;9;6;9;6;9;6;-68,8011875;-12,531725;-67,76690626;-12,536451;7;1;;5;5;2;1;19:30;19:55;19:43;25;1;4;0;0;1,14387994;;;;;0
101202;10120205;1012020501;1;1;7;1;7;1;7;-67,7640125;-12,536608;-67,77879376;-12,532094;1;1;2;5;5;2;1;08:00;08:15;08:08;15;1;2;2;1;1,14387994;;;;;0
101202;10120205;1012020502;1;2;8;2;8;2;8;-67,77879376;-12,532094;-67,76690626;-12,536451;7;1;;5;5;2;1;17:00;17:10;17:05;10;1;5;0;0;1,48210391;;;;;0
101210;10121001;1012100101;1;3;9;3;9;3;9;-67,76326876;-12,536609;-69,21341876;-12,560053;1;1;1;1;1;1;1;06:00;07:30;06:45;90;3;1;0;0;1,50587788;;;;;0
101210;10121001;1012100102;1;4;1;4;1;4;1;-69,21341876;-12,560053;-67,76326876;-12,536609;7;1;;1;1;1;1;15:00;15:30;15:15;30;1;5;0;0;1,48210391;;;;;0
101210;10121002;1012100201;1;5;2;5;2;5;2;;;;;8;3;;8;17;5;2;07:45;08:10;07:58;25;1;2;25;10;1,14387994;;;;;0
101210;10121002;1012100202;1;6;3;6;3;6;3;;;;;7;3;;8;17;5;2;08:20;08:40;08:30;20;1;2;25;10;1,14387994;;;;;0
101210;10121002;1012100203;1;7;4;7;4;7;4;;;;;11;3;;8;17;5;2;18:30;18:35;18:32;5;1;4;5;4;1,48210391;;;;;0
101210;10121002;1012100204;1;8;5;8;5;8;5;;;;;7;3;;8;17;5;2;18:45;18:50;18:47;5;1;4;5;4;1,48210391;;;;;0
101210;10121003;1012100301;1;9;6;9;6;9;6;-67,76326876;-12,536609;-68,97331876;-12,595554;3;2;;14;3;2;1;06:45;08:25;07:35;100;4;2;25;11;1;;;;;0
101210;10121003;1012100302;2;1;7;1;7;1;7;-68,97331876;-12,595554;-67,76326876;-12,536609;7;2;;"14;5";16;2;1;13:00;14:30;13:45;90;3;5;2;1;1;;;;;0
101210;10121004;1012100401;1;2;8;2;8;2;8;;;;;3;2;;8;17;5;2;07:45;08:10;07:58;25;1;2;25;10;1,14387994;;;;;0
101210;10121004;1012100402;1;3;9;3;9;3;9;;;;;7;2;;8;17;5;2;15:30;16:00;15:45;30;1;5;25;10;1,48210391;;;;;0
101210;10121005;1012100501;1;4;1;4;1;4;1;-67,76326876;-12,536609;-69,21384376;-12,560033;1;1;1;17;1;1;1;06:00;07:30;06:45;90;3;1;0;0;1,50587788;;;;;0
101210;10121005;1012100502;1;5;2;5;2;5;2;-69,21384376;-12,560033;-67,76326876;-12,536609;7;1;;17;1;1;1;15:00;15:30;15:15;30;1;5;0;0;1,48210391;;;;;0
101220;10122001;1012200101;1;6;3;6;3;6;3;;;;;6;3;;8;17;5;2;06:40;06:55;06:47;15;1;1;15;6;1,14387994;;;;;0
101220;10122001;1012200102;1;7;4;7;4;7;4;-67,834725;-12,53359;-67,8774;-12,525726;1;1;2;5;5;2;1;10:30;11:00;10:45;30;1;3;4;1;1,48210391;;;;;0
101220;10122001;1012200103;2;8;5;8;5;8;5;-67,8774;-12,525726;-67,78729376;-12,534509;7;1;;"5;5";5;2;1;14:00;14:20;14:10;20;1;5;2;2;1,48210391;;;;;0
101220;10122001;1012200104;1;9;6;9;6;9;6;-67,78729376;-12,534509;-67,8774;-12,525726;1;1;2;17;1;1;1;16:30;16:45;16:38;15;1;5;0;0;1,48210391;;;;;0
101220;10122001;1012200105;1;1;7;1;7;1;7;-67,8774;-12,525726;-67,78729376;-12,534509;7;1;;17;1;1;1;20:00;21:45;20:53;105;4;5;0;0;1,48210391;;;;;0
101220;10122003;1012200301;1;2;8;2;8;2;8;-67,78729376;-12,534509;-67,87379376;-12,533369;3;2;;8;17;5;2;07:30;08:35;08:03;65;3;2;35;9;1,14387994;;;;;0
101220;10122003;1012200302;1;3;9;3;9;3;9;-67,87379376;-12,533369;-67,78729376;-12,534509;7;2;;8;17;5;2;14:00;14:15;14:08;15;1;5;15;9;1,48210391;;;;;0
101220;10122003;1012200303;1;4;1;4;1;4;1;-67,78729376;-12,534509;-67,7094875;-12,535751;12;3;;17;1;1;1;21:30;21:35;21:32;5;1;5;0;0;1,48210391;;;;;0
101220;10122003;1012200304;1;5;2;5;2;5;2;-67,7094875;-12,535751;-67,78729376;-12,534509;7;3;;17;1;1;1;22:00;22:05;22:02;5;1;5;0;0;1,48210391;;;;;0
101220;10122004;1012200401;1;6;3;6;3;6;3;-67,78729376;-12,534509;-69,34578126;-12,596698;1;1;2;14;3;2;1;09:00;10:15;09:38;75;3;5;15;5;1;;;;;0
101220;10122004;1012200402;1;7;4;7;4;7;4;-69,34578126;-12,596698;-69,0001375;-12,594698;3;2;;4;4;2;1;19:55;20:25;20:10;30;1;4;15;7;1,05276356;;;;;0
101220;10122004;1012200403;1;8;5;8;5;8;5;-69,0001375;-12,594698;-67,78729376;-12,534509;7;2;;14;3;2;1;21:00;23:00;22:00;120;4;5;5;2;1;;;;;0
101231;10123101;1012310101;2;9;6;9;6;9;6;-67,8018625;-12,534497;-69,136625;-12,59602;1;1;5;"12;4";10;2;1;05:00;07:00;06:00;120;4;6;4;2;1;;;;;0
101231;10123101;1012310102;2;1;7;1;7;1;7;-69,136625;-12,59602;-67,8018625;-12,534497;7;1;;"4;12";10;2;1;15:00;16:20;15:40;80;3;5;6;2;1,12721985;;;;;0
101231;10123102;1012310201;1;2;8;2;8;2;8;-67,8018625;-12,534497;-67,81274376;-12,532155;10;3;;8;17;5;2;12:00;12:15;12:08;15;1;5;15;6;1,48210391;;;;;0
101231;10123102;1012310202;1;3;9;3;9;3;9;-67,81274376;-12,532155;-67,8018625;-12,534497;7;3;;8;17;5;2;12:16;12:30;12:23;14;1;5;15;6;1,48210391;;;;;0
101231;10123102;1012310203;1;4;1;4;1;4;1;-67,8018625;-12,534497;-67,81274376;-12,532155;8;3;;8;17;5;2;16:45;17:00;16:53;15;1;5;15;6;1,48210391;;;;;0
101231;10123102;1012310204;1;5;2;5;2;5;2;-67,81274376;-12,532155;-67,8018625;-12,534497;7;3;;8;17;5;2;17:10;17:25;17:17;15;1;5;15;6;1,48210391;;;;;0
101231;10123103;1012310301;1;6;3;6;3;6;3;-67,8018625;-12,534497;-67,81274376;-12,532155;3;2;;8;17;5;2;12:00;12:15;12:08;15;1;5;15;6;1,48210391;;;;;0
101231;10123103;1012310302;1;7;4;7;4;7;4;-67,81274376;-12,532155;-67,8018625;-12,534497;7;2;;8;17;5;2;17:10;17:25;17:17;15;1;5;15;6;1,48210391;;;;;0
101241;10124101;1012410101;1;8;5;8;5;8;5;-67,67791876;-12,534441;-67,843425;-12,532116;11;3;;5;5;2;1;13:33;13:45;13:39;12;1;5;3;1;1,48210391;;;;;0
101241;10124101;1012410102;1;9;6;9;6;9;6;-67,843425;-12,532116;-67,67791876;-12,534441;7;3;;5;5;2;1;16:00;16:15;16:08;15;1;5;0;0;1,48210391;;;;;0
101241;10124102;1012410201;1;1;7;1;7;1;7;-67,67791876;-12,534441;-68,22829376;-12,531571;1;1;1;17;1;1;1;07:00;07:15;07:08;15;1;1;0;0;1,50587788;;;;;0
101241;10124102;1012410202;1;2;8;2;8;2;8;-68,22829376;-12,531571;-67,67791876;-12,534441;7;1;;17;1;1;1;17:30;17:50;17:40;20;1;4;0;0;1,14387994;;;;;0
101250;10125001;1012500101;1;3;9;3;9;3;9;-67,672775;-12,531926;-67,75438126;-12,530503;12;3;;1;1;1;1;13:30;13:40;13:35;10;1;5;0;0;;;;;1,48210391;
101250;10125001;1012500102;1;4;1;4;1;4;1;-67,75438126;-12,530503;-67,672775;-12,531926;7;3;;1;1;1;1;15:30;16:00;15:45;30;1;5;0;0;;;;;1,48210391;
101250;10125002;1012500201;1;5;2;5;2;5;2;-67,672775;-12,531926;-67,83725;-12,532318;11;3;;17;1;1;1;13:30;13:35;13:33;5;1;5;0;0;;;;;1,48210391;
101250;10125002;1012500202;1;6;3;6;3;6;3;-67,83725;-12,532318;-67,672775;-12,531926;7;3;;5;5;2;1;14:05;14:30;14:18;25;1;5;0;0;;;;;1,48210391;
101250;10125004;1012500401;2;7;4;7;4;7;4;-67,672775;-12,531926;-69,00008126;-12,598519;1;1;1;"14;17";16;4;1;07:00;08:30;07:45;90;3;2;0;0;;;;;1;
101250;10125004;1012500402;1;8;5;8;5;8;5;-69,00008126;-12,598519;-67,672775;-12,531926;7;1;;17;1;1;1;14:00;15:00;14:30;60;2;5;0;0;;;;;1,48210391;
101250;10125009;1012500901;1;9;6;9;6;9;6;;;;;1;1;1;8;17;5;2;08:45;08:55;08:50;10;1;2;10;7;;;;;1,14387994;
101250;10125009;1012500902;1;1;7;1;7;1;7;;;;;7;1;;8;17;5;2;14:30;14:45;14:38;15;1;5;10;7;;;;;1,48210391;
101250;10125009;1012500903;1;2;8;2;8;2;8;;;;;13;3;;8;17;5;2;22:00;22:15;22:08;15;1;5;15;10;;;;;1,48210391;
101250;10125009;1012500904;1;3;9;3;9;3;9;;;;;7;3;;8;17;5;2;04:00;04:15;04:08;15;1;6;15;10;;;;;1,48210391;
101250;10125010;1012501001;1;4;1;4;1;4;1;-67,672775;-12,531926;-68,78950626;-12,594971;12;3;;14;3;2;1;11:00;12:00;11:30;60;2;3;9;3;;;;;1;
101250;10125010;1012501002;1;5;2;5;2;5;2;-68,78950626;-12,594971;-67,672775;-12,531926;7;3;;14;3;2;1;13:45;14:44;14:15;59;2;5;3;1;;;;;1;
101262;10126202;1012620201;1;6;3;6;3;6;3;-67,64514376;-12,529538;-68,8048125;-12,532911;6;3;;1;1;1;1;11:30;11:40;11:35;10;1;3;0;0;1,48210391;;;;;0
101262;10126202;1012620202;1;7;4;7;4;7;4;-68,8048125;-12,532911;-67,6125625;-12,529642;7;3;;1;1;1;1;20:00;20:10;20:05;10;1;4;0;0;1,14387994;;;;;0
101262;10126203;1012620301;1;8;5;8;5;8;5;-67,64514376;-12,529538;-68,8048125;-12,532911;6;3;;17;1;1;1;11:30;11:40;11:35;10;1;3;0;0;1,48210391;;;;;0
101262;10126203;1012620302;1;9;6;9;6;9;6;-68,8048125;-12,532911;-67,6125625;-12,529642;7;3;;17;1;1;1;20:00;20:10;20:05;10;1;4;0;0;1,14387994;;;;;0
101270;10127001;1012700101;1;1;7;1;7;1;7;;;;;14;3;;8;17;5;2;18:00;18:05;18:02;5;1;4;5;2;;;1,48210391;;;
101270;10127001;1012700102;1;2;8;2;8;2;8;;;;;7;3;;8;17;5;2;21:30;21:35;21:32;5;1;5;5;2;;;1,48210391;;;
101270;10127002;1012700201;1;3;9;3;9;3;9;;;;;11;3;;8;17;5;2;11:00;11:01;11:00;1;1;3;1;1;;;1,48210391;;;
101270;10127002;1012700202;1;4;1;4;1;4;1;;;;;7;3;;8;17;5;2;11:14;11:15;11:15;1;1;3;1;1;;;1,48210391;;;
101270;10127002;1012700203;1;5;2;5;2;5;2;;;;;14;3;;8;17;5;2;18:00;18:05;18:02;5;1;4;5;2;;;1,48210391;;;
101270;10127002;1012700204;1;6;3;6;3;6;3;;;;;7;3;;8;17;5;2;21:30;21:35;21:32;5;1;5;5;2;;;1,48210391;;;
101270;10127003;1012700301;1;7;4;7;4;7;4;;;;;14;3;;8;17;5;2;18:00;18:05;18:02;5;1;4;5;2;;;1,48210391;;;
101270;10127003;1012700302;1;8;5;8;5;8;5;;;;;7;3;;8;17;5;2;21:30;21:35;21:32;5;1;5;5;2;;;1,48210391;;;
101290;10129002;1012900201;1;9;6;9;6;9;6;-67,9015;-12,534343;-67,629775;-12,533173;8;3;;14;3;2;1;07:00;07:55;07:28;55;2;1;20;9;1;;;;;0
101290;10129002;1012900202;1;1;7;1;7;1;7;;;;;1;1;1;8;17;5;2;07:56;08:00;07:58;4;1;2;3;1;1,14387994;;;;;0
101290;10129002;1012900203;1;2;8;2;8;2;8;-67,67369376;-12,531976;-67,9015;-12,534343;7;1;;14;3;2;1;19:00;19:40;19:20;40;2;4;10;3;1;;;;;0
101290;10129003;1012900301;1;3;9;3;9;3;9;-67,9015;-12,534343;-67,690725;-12,533041;10;3;;5;5;2;1;11:00;12:15;11:38;75;3;3;30;9;1,48210391;;;;;0
101290;10129003;1012900302;1;4;1;4;1;4;1;;;;;8;3;;8;17;5;2;12:45;12:50;12:48;5;1;5;5;1;1,48210391;;;;;0
101290;10129003;1012900303;1;5;2;5;2;5;2;-67,629775;-12,533173;-67,9015;-12,534343;7;3;;14;3;2;1;13:00;13:40;13:20;40;2;5;10;3;1;;;;;0
101290;10129004;1012900401;1;6;3;6;3;6;3;-67,9015;-12,534343;0;0;6;3;;8;17;5;2;10:30;11:00;10:45;30;1;3;30;10;1,48210391;;;;;3
101290;10129004;1012900402;1;7;4;7;4;7;4;0;0;-67,9015;-12,534343;7;3;;8;17;5;2;12:00;12:30;12:15;30;1;5;30;10;1,48210391;;;;;3
101290;10129004;1012900403;1;8;5;8;5;8;5;-67,9015;-12,534343;0;0;6;3;;8;17;5;2;19:30;20:00;19:45;30;1;4;30;10;1,48210391;;;;;3
101290;10129004;1012900404;1;9;6;9;6;9;6;0;0;-67,9015;-12,534343;7;3;;8;17;5;2;22:00;22:30;22:15;30;1;5;30;10;1,48210391;;;;;3
101290;10129005;1012900501;1;1;7;1;7;1;7;-67,9015;-12,534343;-67,629775;-12,533173;3;2;;14;3;2;1;07:00;08:55;07:58;115;4;2;20;9;1;;;;;0
101290;10129005;1012900502;1;2;8;2;8;2;8;-67,629775;-12,533173;-67,9015;-12,534343;7;2;;14;3;2;1;13:00;13:40;13:20;40;2;5;10;3;1;;;;;0
101300;10130001;1013000101;1;3;9;3;9;3;9;;;;;6;3;;8;17;5;2;12:00;12:05;12:03;5;1;5;5;2;;;;;1,48210391;
101300;10130001;1013000102;1;4;1;4;1;4;1;;;;;7;3;;8;17;5;2;18:10;18:15;18:13;5;1;4;5;2;;;;;1,48210391;
101300;10130002;1013000201;1;5;2;5;2;5;2;-67,73594376;-12,530866;-68,79053126;-12,594696;13;3;;14;3;2;1;10:00;11:30;10:45;90;3;3;2;1;;;;;1;
101300;10130003;1013000301;1;6;3;6;3;6;3;-67,73594376;-12,530866;0;0;6;3;;9;18;5;2;15:00;15:30;15:15;30;1;5;;;;;;;1,48210391;
101300;10130003;1013000302;1;7;4;7;4;7;4;0;0;-67,73594376;-12,530866;7;3;;9;18;5;2;16:10;16:30;16:20;20;1;5;;;;;;;1,48210391;
101300;10130003;1013000303;1;8;5;8;5;8;5;-67,73594376;-12,530866;-67,629875;-12,532567;13;3;;8;17;5;2;18:30;18:40;18:35;10;1;4;10;5;;;;;1,48210391;
101300;10130003;1013000304;1;9;6;9;6;9;6;-67,629875;-12,532567;-67,73594376;-12,530866;7;3;;8;17;5;2;03:00;03:10;03:05;10;1;6;10;5;;;;;1,48210391;
101310;10131001;1013100101;1;1;7;1;7;1;7;-67,5764;-12,532434;-68,429625;-12,567793;6;3;;1;1;1;1;13:00;13:20;13:10;20;1;5;0;0;1,48210391;;;;;0
101310;10131001;1013100102;1;2;8;2;8;2;8;-68,429625;-12,567793;-67,5764;-12,532434;7;3;;17;1;1;1;19:00;19:20;19:10;20;1;4;0;0;1,14387994;;;;;0
101320;10132001;1013200101;1;3;9;3;9;3;9;-68,41741876;-12,543752;0;0;8;3;;1;1;1;1;08:00;08:20;08:10;20;1;2;0;0;1,04307354;;;;;3
101320;10132001;1013200102;1;4;1;4;1;4;1;0;0;-68,41741876;-12,543752;7;3;;1;1;1;1;08:21;08:45;08:33;24;1;2;0;0;1,04307354;;;;;3
101320;10132001;1013200103;1;5;2;5;2;5;2;-68,41741876;-12,543752;-68,45275626;-12,541738;2;1;5;1;1;1;1;09:45;09:55;09:50;10;1;5;0;0;1,48210391;;;;;0
101320;10132001;1013200104;1;6;3;6;3;6;3;-68,45275626;-12,541738;-68,41741876;-12,543752;7;1;;1;1;1;1;16:50;17:00;16:55;10;1;5;0;0;1,48210391;;;;;0
101320;10132002;1013200201;1;7;4;7;4;7;4;;;;;6;3;;9;18;5;2;12:00;12:05;12:03;5;1;5;0;0;1,48210391;;;;;0
101320;10132002;1013200202;1;8;5;8;5;8;5;;;;;7;3;;9;18;5;2;13:00;13:15;13:08;15;1;5;0;0;1,48210391;;;;;0
101320;10132003;1013200301;1;9;6;9;6;9;6;-68,41741876;-12,543752;0;0;3;2;;17;1;1;1;08:00;08:20;08:10;20;1;2;0;0;1,04307354;;;;;3
101320;10132003;1013200302;1;1;7;1;7;1;7;0;0;-68,41741876;-12,543752;7;2;;12;3;2;1;17:00;17:40;17:20;40;2;5;5;3;1;;;;;3
101332;10133201;1013320101;1;2;8;2;8;2;8;-67,7264125;-12,53719;-67,74976876;-12,531873;5;3;;5;5;2;1;10:30;11:00;10:45;30;1;3;0;0;1,48210391;;;;;0
101332;10133201;1013320102;1;3;9;3;9;3;9;;;;;6;3;;8;17;5;2;13:15;15:00;14:08;105;4;5;90;6;1,48210391;;;;;0
101332;10133201;1013320103;1;4;1;4;1;4;1;-67,67775626;-12,532235;-67,7264125;-12,53719;7;3;;5;5;2;1;22:00;22:30;22:15;30;1;5;0;0;1,48210391;;;;;0
101332;10133202;1013320201;1;5;2;5;2;5;2;-67,7264125;-12,53719;-67,74976876;-12,531873;5;3;;5;5;2;1;10:30;11:00;10:45;30;1;3;0;0;1,48210391;;;;;0
101332;10133202;1013320202;1;6;3;6;3;6;3;;;;;6;3;;8;17;5;2;13:15;15:00;14:08;105;4;5;90;6;1,48210391;;;;;0
101332;10133202;1013320203;1;7;4;7;4;7;4;-67,67775626;-12,532235;-67,7264125;-12,53719;7;3;;5;5;2;1;22:00;22:30;22:15;30;1;5;0;0;1,48210391;;;;;0
101340;10134002;1013400201;1;8;5;8;5;8;5;-67,7357125;-12,532645;-66,9071125;-12,531767;2;1;1;17;1;1;1;07:00;07:50;07:25;50;2;1;0;0;1,50587788;;;;;0
101340;10134002;1013400202;1;9;6;9;6;9;6;-66,9071125;-12,531767;-67,7357125;-12,532645;7;1;;17;1;1;1;20:30;21:00;20:45;30;1;5;0;0;1,48210391;;;;;0
101340;10134003;1013400301;1;1;7;1;7;1;7;;;;;11;3;;8;17;5;2;10:00;10:15;10:08;15;1;3;15;10;1,48210391;;;;;0
101340;10134003;1013400302;1;2;8;2;8;2;8;;;;;7;3;;8;17;5;2;10:30;10:45;10:38;15;1;3;15;10;1,48210391;;;;;0
101340;10134004;1013400401;1;3;9;3;9;3;9;;;;;5;3;;8;17;5;2;15:00;15:10;15:05;10;1;5;10;7;1,48210391;;;;;0
101340;10134004;1013400402;1;4;1;4;1;4;1;;;;;7;3;;8;17;5;2;17:00;17:10;17:05;10;1;5;10;7;1,48210391;;;;;0
101340;10134005;1013400501;1;5;2;5;2;5;2;-67,7357125;-12,532645;-67,77144376;-12,533419;3;2;;8;17;5;2;08:25;08:30;08:27;5;1;2;5;3;1,14387994;;;;;0
101340;10134005;1013400502;1;6;3;6;3;6;3;-67,77144376;-12,533419;-67,7357125;-12,532645;7;2;;8;17;5;2;12:30;12:35;12:33;5;1;5;5;3;1,48210391;;;;;0
101351;10135101;1013510101;1;7;4;7;4;7;4;-67,71075626;-12,5306;-68,8786;-12,565338;1;1;3;17;1;1;1;07:30;07:55;07:43;25;1;2;0;0;1,04307354;;;;;0
101351;10135101;1013510102;1;8;5;8;5;8;5;-68,8786;-12,565338;-67,71075626;-12,5306;7;1;;17;1;1;1;18:30;19:15;18:53;45;2;4;0;0;1,14387994;;;;;0
101351;10135102;1013510201;1;9;6;9;6;9;6;-67,71075626;-12,5306;-68,23190626;-12,516002;1;1;2;17;1;1;1;16:00;16:25;16:13;25;1;5;0;0;1,48210391;;;;;1
101351;10135102;1013510202;1;1;7;1;7;1;7;-68,23190626;-12,516002;-67,71075626;-12,5306;7;1;;17;1;1;1;19:20;19:40;19:30;20;1;4;0;0;1,14387994;;;;;1
101351;10135103;1013510301;1;2;8;2;8;2;8;-67,71075626;-12,5306;-68,24673126;-12,554564;11;3;;17;1;1;1;13:00;13:30;13:15;30;1;5;0;0;1,48210391;;;;;0
101351;10135103;1013510302;1;3;9;3;9;3;9;-68,24673126;-12,554564;-67,71075626;-12,5306;7;3;;17;1;1;1;15:30;16:00;15:45;30;1;5;0;0;1,48210391;;;;;0
101351;10135104;1013510401;1;4;1;4;1;4;1;-67,71075626;-12,5306;-68,24673126;-12,554564;11;3;;1;1;1;1;13:00;13:30;13:15;30;1;5;0;0;1,48210391;;;;;0
101351;10135104;1013510402;1;5;2;5;2;5;2;-68,24673126;-12,554564;-67,71075626;-12,5306;7;3;;1;1;1;1;15:30;16:00;15:45;30;1;5;0;0;1,48210391;;;;;0
101351;10135104;1013510403;1;6;3;6;3;6;3;-67,71075626;-12,5306;-68,23190626;-12,516002;1;1;5;1;1;1;1;16:01;16:30;16:15;29;1;5;0;0;1,48210391;;;;;1
101351;10135104;1013510404;1;7;4;7;4;7;4;-68,23190626;-12,516002;-67,71075626;-12,5306;7;1;;1;1;1;1;19:20;19:40;19:30;20;1;4;0;0;1,14387994;;;;;1
101360;10136001;1013600101;1;8;5;8;5;8;5;-66,9958875;-12,532548;-68,30164376;-12,563531;8;3;;1;1;1;1;09:30;10:10;09:50;40;2;5;0;0;;1,48210391;;;;
101360;10136001;1013600102;1;9;6;9;6;9;6;-68,30164376;-12,563531;-68,24673126;-12,554564;12;3;;1;1;1;1;10:12;10:30;10:21;18;1;3;3;1;;1,48210391;;;;
101360;10136001;1013600103;1;1;7;1;7;1;7;-68,24673126;-12,554564;-68,30164376;-12,563531;8;3;;1;1;1;1;12:00;12:30;12:15;30;1;5;0;0;;1,48210391;;;;
101360;10136001;1013600104;1;2;8;2;8;2;8;-68,30164376;-12,563531;-67,8336625;-12,532311;11;3;;1;1;1;1;12:40;13:10;12:55;30;1;5;0;0;;1,48210391;;;;
101360;10136001;1013600105;1;3;9;3;9;3;9;-67,8336625;-12,532311;-66,9958875;-12,532548;7;3;;1;1;1;1;13:30;13:45;13:38;15;1;5;0;0;;1,48210391;;;;
101360;10136003;1013600301;1;4;1;4;1;4;1;-66,9958875;-12,532548;-68,30164376;-12,563531;4;2;;17;1;1;1;09:30;10:10;09:50;40;2;5;0;0;;1,48210391;;;;
101360;10136003;1013600302;1;5;2;5;2;5;2;-68,30164376;-12,563531;-67,8336625;-12,532311;11;3;;17;1;1;1;12:40;13:10;12:55;30;1;5;0;0;;1,48210391;;;;
101360;10136003;1013600303;1;6;3;6;3;6;3;-67,8336625;-12,532311;-66,9958875;-12,532548;7;3;;17;1;1;1;13:30;13:45;13:38;15;1;5;0;0;;1,48210391;;;;
101372;10137201;1013720101;1;7;4;7;4;7;4;-67,02475;-12,532535;-67,83604376;-12,52555;1;1;1;11;16;3;1;07:00;07:45;07:23;45;2;1;0;0;;1;;;;
101372;10137201;1013720102;1;8;5;8;5;8;5;-67,83604376;-12,52555;-67,7719;-12,532388;14;3;;5;5;2;1;18:00;18:40;18:20;40;2;4;15;3;;1,14387994;;;;
101372;10137201;1013720103;1;9;6;9;6;9;6;-67,7719;-12,532388;-67,02475;-12,532535;7;3;;5;5;2;1;22:30;23:30;23:00;60;2;6;20;4;;1,48210391;;;;
101372;10137202;1013720201;1;1;7;1;7;1;7;;;;;11;3;;8;17;5;2;12:00;12:02;12:01;2;1;5;2;1;;1,48210391;;;;
101372;10137202;1013720202;1;2;8;2;8;2;8;;;;;7;3;;8;17;5;2;12:03;12:05;12:04;2;1;5;2;1;;1,48210391;;;;
101372;10137202;1013720203;1;3;9;3;9;3;9;;;;;13;3;;8;17;5;2;16:00;16:02;16:01;2;1;5;2;2;;1,48210391;;;;
101372;10137202;1013720204;1;4;1;4;1;4;1;;;;;7;3;;8;17;5;2;17:00;17:02;17:01;2;1;5;2;2;;1,48210391;;;;
101372;10137203;1013720301;1;5;2;5;2;5;2;;;;;11;3;;8;17;5;2;12:00;12:02;12:01;2;1;5;2;1;;1,48210391;;;;
101372;10137203;1013720302;1;6;3;6;3;6;3;;;;;7;3;;8;17;5;2;12:03;12:05;12:04;2;1;5;2;1;;1,48210391;;;;
101372;10137203;1013720303;1;7;4;7;4;7;4;;;;;13;3;;8;17;5;2;16:00;16:02;16:01;2;1;5;2;2;;1,48210391;;;;
101372;10137203;1013720304;1;8;5;8;5;8;5;;;;;7;3;;8;17;5;2;17:00;17:02;17:01;2;1;5;2;2;;1,48210391;;;;
101382;10138201;1013820101;1;9;6;9;6;9;6;-67,82256876;-12,53279;-74,952975;-12,55349;2;1;1;1;1;1;1;10:00;10:45;10:23;45;2;3;0;0;1,48210391;;;;;1
